DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;FECHA_CORTE;PLACA;IMPOSICION;CODIGO;SALDO;COD;CARGO;VIA;PAGADO
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2F-087;20220329;G.47;0;195493;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;V5O-947;20220330;G.28;0;76049;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1A-196;20220330;G.28;0;197377;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B0G-062;20220330;G.56;368;174242;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4X-415;20220330;G.25;0;9346917;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1P-652;20220330;M.03;2300;94277;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1176-2H;20220330;G.01;0;193308;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;1465-5H;20220331;M.03;0;197427;2300;ORD;2318.4
ANCASH;SANTA;CHIMBOTE;021801;20221229;1465-5H;20220331;M.28;0;197427;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;M5X-821;20220331;G.40;0;9336478;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;F3N-266;20220331;M.04;0;90499;4600;ORD;4743.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2O-752;20220331;M.04;0;159073;4600;ORD;4641.4
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1W-374;20220331;G.17;0;120737;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;M1T-204;20220331;G.17;0;123408;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2H-569;20220331;M.28;552;197519;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;P3G-559;20220331;G.18;368;120553;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;TBK-835;20220331;G.17;368;197515;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0518-5T;20220331;M.28;552;197517;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;5991-5H;20220331;G.59;368;192157;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;Z6C-867;20220331;G.16;0;197543;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;2236-9P;20220331;M.24;552;9327578;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D6L-432;20220331;M.03;2300;149149;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1J-505;20220401;G.47;368;146629;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2A-752;20220401;L.07;0;174077;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2X-994;20220401;M.19;552;151326;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220401;M.01;4600;197432;4600;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220401;M.33;0;197432;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;A9Y-343;20220401;M.27;2300;127686;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2M-648;20220401;G.58;0;114899;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6B-082;20220401;G.58;368;173186;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AKR-122;20220401;G.58;0;71574;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;M2D-425;20220401;M.27;0;129476;2300;ORD;2374.7
ANCASH;SANTA;CHIMBOTE;021801;20221229;M2D-425;20220401;M.40;0;129476;1475.9;ORD;1475.9
ANCASH;SANTA;CHIMBOTE;021801;20221229;B4G-554;20220401;M.03;0;186964;2300;ORD;2366.4
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220401;M.24;552;9332867;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Y-007;20220401;G.40;0;114631;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1A-743;20220401;L.07;0;96700;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;AYH-502;20220401;M.02;2300;197720;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C5B-629;20220401;M.02;2300;99097;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2E-468;20220401;G.47;0;145389;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;C5B-629;20220401;M.03;2300;99097;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B8E-107;20220401;G.47;0;92653;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;VAG-944;20220401;G.40;0;101876;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AYH-502;20220401;G.58;368;197720;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T3X-344;20220401;M.27;2300;104423;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A1N-934;20220401;M.17;552;9320602;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AY2-881;20220401;G.57;0;9324173;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AYM-709;20220401;G.58;368;144973;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F8Z-922;20220401;G.40;0;170086;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2J-121;20220401;M.03;0;168824;2300;ORD;2316.6
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1L-182;20220401;L.01;0;150810;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Y-487;20220401;M.40;1575.9;9340203;1575.9;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M2V-042;20220401;L.01;0;157056;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C9A-127;20220401;G.40;0;197437;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D0D-622;20220401;L.07;0;69119;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2H-097;20220401;M.03;0;197509;2300;ORD;2391.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;D9A-663;20220401;G.47;0;197505;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;D4Q-900;20220401;G.28;368;197507;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0838-CS;20220401;G.59;368;194032;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;Z4C-929;20220401;G.16;0;197483;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B5Q-939;20220401;G.40;368;171798;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M6A-751;20220401;L.01;0;143322;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2S-813;20220401;L.06;0;120497;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;B4D-484;20220401;M.28;552;145807;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1G-545;20220401;G.28;368;121496;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F0M-068;20220401;G.13;368;114929;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B0R-945;20220401;G.28;0;9315022;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;C1O-826;20220401;M.03;0;170190;2300;ORD;2308.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;BHX-356;20220401;M.28;552;197508;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D4V-247;20220401;G.40;0;167484;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;P1J-696;20220401;M.40;2025.9;97845;2025.9;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AZN-722;20220401;G.41;0;197506;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;C7I-779;20220401;M.22;0;197439;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;ATA-732;20220401;G.18;368;96731;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B7D-738;20220401;G.57;0;9318455;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2W-626;20220401;G.28;368;96630;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M2C-005;20220402;L.07;0;9314360;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C3-5575;20220402;M.01;4600;197481;4600;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C3-5575;20220402;M.28;552;197481;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;5420-5H;20220402;M.03;2300;197545;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;5420-5H;20220402;M.28;552;197545;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;3390-RB;20220402;M.08;1104;9348544;1104;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;CGR-186;20220402;L.07;184;197528;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;Z2B-644;20220402;L.07;0;9338122;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;A1S-827;20220402;G.28;0;116153;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B9F-729;20220402;G.28;368;117499;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2P-789;20220402;G.28;0;165417;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;6485-DP;20220402;M.02;0;122675;2300;ORD;2300
ANCASH;SANTA;CHIMBOTE;021801;20221229;6485-DP;20220402;M.03;0;122675;2300;ORD;2300
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Z-782;20220402;G.47;368;114990;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4L-329;20220402;G.18;0;86944;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5P-605;20220402;G.17;368;9337170;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B2O-089;20220402;G.28;0;148593;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BHH-933;20220402;L.01;184;197537;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A7H-665;20220402;M.03;2300;165197;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M3O-556;20220402;L.07;0;115230;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;A7H-665;20220402;M.02;2300;165197;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M2L-138;20220402;M.03;2300;198117;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1K-109;20220402;L.07;0;143469;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;F2D-597;20220402;L.01;0;187932;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1I-477;20220402;G.28;0;148476;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AND-659;20220402;L.07;0;165203;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;F5E-173;20220402;G.28;368;106964;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3K-608;20220402;G.28;368;161702;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-142;20220402;L.01;0;166181;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;Z2I-028;20220402;G.18;368;182157;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D7S-957;20220402;L.07;184;197542;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1J-029;20220402;L.07;184;166844;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2J-524;20220402;L.04;184;197540;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D1V-341;20220402;M.04;4600;9335709;4600;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3N-610;20220402;L.07;0;132644;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;A0A-601;20220402;M.02;2300;9348145;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2B-672;20220402;L.07;184;103628;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A0A-601;20220402;M.03;2300;9348145;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F9H-390;20220402;G.28;368;195618;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D1V-341;20220402;M.02;2300;9335709;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2K-084;20220402;G.28;0;197456;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2A-790;20220402;L.01;0;109763;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BJZ-510;20220402;L.01;0;123896;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BAR-900;20220402;G.18;368;137907;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0050-6H;20220402;L.01;184;197538;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D4K-688;20220402;G.28;0;9338079;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T1Y-577;20220402;G.28;0;115812;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6J-642;20220402;M.25;0;193466;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1K-490;20220402;G.28;368;9316997;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A9T-157;20220402;G.28;0;138414;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;5398-6T;20220402;M.03;2300;9332053;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B8K-941;20220402;G.28;368;197539;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3A-607;20220402;M.16;552;170813;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4C-184;20220402;G.28;368;176062;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A0H-239;20220402;L.07;0;9318204;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;F2I-075;20220402;L.07;0;197457;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C8U-047;20220402;G.28;368;158309;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2P-700;20220402;L.07;0;197467;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;B1-2585;20220402;G.59;0;188030;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;2739-1H;20220402;G.59;368;158142;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D9M-733;20220403;G.16;368;197526;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;9860-4F;20220403;M.03;2300;189658;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1721-EP;20220403;M.03;2300;197484;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1721-EP;20220403;M.01;4600;197484;4600;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D9H-643;20220403;M.24;0;197547;552;ORD;182.16
ANCASH;SANTA;CHIMBOTE;021801;20221229;BWF-480;20220403;G.18;0;197488;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;C5U-511;20220403;G.18;368;147297;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1860-3B;20220403;M.02;2300;197727;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1860-3B;20220403;M.03;2300;197727;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A6Z-402;20220403;G.28;368;197541;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6K-690;20220403;L.07;184;178565;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;9668-VM;20220403;G.57;0;151923;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2A-195;20220403;M.19;552;118268;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2A-195;20220403;G.28;368;118268;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ANV-234;20220403;G.40;368;155341;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B1I-446;20220403;G.47;0;192224;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;C5W-936;20220403;M.17;552;197525;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;TAS-930;20220403;G.29;0;192299;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;A6T-886;20220403;G.28;0;197440;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2J-582;20220403;L.04;0;197450;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;M3U-036;20220403;G.18;368;182464;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0312-6H;20220403;G.57;0;197491;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;6V-2155;20220403;L.07;184;197524;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2J-019;20220403;L.07;0;196952;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;AAD-115;20220403;M.02;0;197472;2300;ORD;2303
ANCASH;SANTA;CHIMBOTE;021801;20221229;6967-BM;20220403;M.02;2300;9316996;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2J-330;20220403;L.01;0;9319391;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;Y1H-433;20220403;M.02;2300;168264;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C0F-193;20220403;M.08;1104;197436;1104;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;Y1H-433;20220403;M.04;4600;168264;4600;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;2907-NB;20220403;M.02;2300;194857;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AVM-858;20220403;G.40;368;94415;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;8822-1B;20220403;G.40;368;170884;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;2528-4H;20220403;G.59;368;197527;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-517;20220403;L.07;0;9347994;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3N-611;20220403;G.01;368;151016;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;6414-QB;20220404;M.28;552;183432;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;5340-0D;20220404;M.03;2300;198838;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;5340-0D;20220404;M.28;552;198838;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1917-WB;20220404;M.03;2300;197485;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1917-WB;20220404;M.02;2300;197485;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1917-WB;20220404;M.28;552;197485;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-400;20220404;M.02;2300;192893;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-400;20220404;G.58;368;192893;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6H-022;20220404;M.03;0;197443;2300;ORD;2300
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6H-022;20220404;M.24;0;197443;552;ORD;102.14
ANCASH;SANTA;CHIMBOTE;021801;20221229;A1W-064;20220404;L.07;184;138746;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B4C-603;20220404;L.07;0;197452;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;ASZ-859;20220404;M.22;0;197347;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;F9X-472;20220404;L.01;0;99543;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;1002-IP;20220404;L.01;0;197466;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;D7K-552;20220404;M.17;552;154316;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AXJ-085;20220404;L.07;0;180720;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BEH-356;20220404;M.03;2300;197470;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BWA-205;20220404;G.28;368;150605;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BEH-356;20220404;M.02;2300;197470;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;S3-3588;20220404;M.03;2300;9336163;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B9Q-330;20220404;L.01;0;99894;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;9017-1H;20220404;M.03;2300;198131;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1494-2T;20220404;M.24;0;9345077;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220404;M.03;2300;197729;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;6390-HP;20220404;L.07;184;197513;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220404;M.02;2300;197729;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2A-782;20220404;G.47;368;125156;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;SD-9514;20220404;L.07;184;197514;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AMM-824;20220404;G.18;0;197502;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1L-585;20220405;G.28;0;79094;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BWL-521;20220405;G.18;0;9349727;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2L-274;20220405;L.01;0;67552;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3B-800;20220405;G.57;0;9333373;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;3202-4H;20220405;G.58;368;9347460;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;3202-4H;20220405;G.59;368;9347460;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6D-695;20220405;L.01;0;186434;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BHH-750;20220405;G.18;0;135374;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;2754-TB;20220405;L.01;184;195264;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T7Q-800;20220405;G.28;0;9318585;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D1L-919;20220405;L.01;184;166785;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BBD-838;20220405;G.04;368;197512;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;7258-VB;20220405;L.07;0;191857;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;0825-6H;20220405;M.02;2300;197471;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F3A-077;20220405;G.17;0;99065;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220405;M.24;552;197558;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220405;M.28;552;197558;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0825-6H;20220405;G.58;0;197471;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;0355-2H;20220405;L.07;184;9333130;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BAF-663;20220405;G.18;0;197476;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T1L-901;20220405;M.17;552;120590;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2T-951;20220405;G.47;368;166741;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3M-667;20220405;L.01;0;133922;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2I-741;20220405;G.08;0;164990;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2P-911;20220405;G.18;368;120503;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BBU-466;20220405;G.57;0;149602;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1H-116;20220405;G.47;0;137083;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;7136-2F;20220405;M.02;2300;190472;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AWQ-894;20220405;G.57;0;197464;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Q-452;20220405;G.40;368;100151;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BBD-838;20220405;G.40;368;197512;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2C-716;20220405;L.01;0;179019;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;1602-EP;20220405;M.03;2300;188424;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2B-498;20220405;M.19;552;166064;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B7O-440;20220405;M.03;2300;97944;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2B-498;20220405;G.28;368;166064;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AMP-474;20220405;G.50;368;197511;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C6Y-795;20220406;L.01;184;197522;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2H-896;20220406;L.04;184;184752;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1L-148;20220406;G.18;368;197520;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5O-605;20220406;G.47;0;197477;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;P1F-785;20220406;L.07;0;98354;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2B-712;20220406;L.01;184;9325786;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BEJ-891;20220406;G.47;0;197465;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2N-805;20220406;G.06;368;78557;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T3M-476;20220406;L.07;0;194048;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5D-000;20220406;G.40;0;197479;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2U-343;20220406;G.28;0;9332819;368;ORD;62.56
